0	0
0.00804113239045717	-0.00804122037369352
0.0322704206915007	-0.0322700365839007
0.0728358282989818	-0.0728358393944516
0.129869631428622	-0.129869658941273
0.203487973992927	-0.203491013815405
0.293789166469492	-0.293788777755014
0.400853171431750	-0.400853184030656
0.524741103427008	-0.524741976212667
0.665492717247552	-0.665492763852155
0.823126296366574	-0.823126561092637
0.997637140680359	-0.997639279549582
1.18899669882574	-1.18899669472020
1.39715066152663	-1.39715369229647
1.62201882380202	-1.62201982872229
1.86349277889098	-1.86349344016029
2.12143587170531	-2.12143634900538
2.39568098379306	-2.39568057705789
2.68603041402369	-2.68603045276854
2.99225453749626	-2.99225458349106
3.31409087268859	-3.31409085473431
3.65124331793680	-3.65124245750689
4.00338170827844	-4.00338143005886
4.37014097129033	-4.37014072717488
4.75112107460510	-4.75112106010248
5.14588674019638	-5.14588684577777
5.55396752316164	-5.55396632791290
5.97485804887931	-5.97485916495830
6.40801817067882	-6.40801923597494
6.85287418748066	-6.85287348112749
7.30881978440873	-7.30881961664773
7.77521655310991	-7.77521750869651
8.25139599821768	-8.25139555710734
8.73666118096714	-8.73666114857094
9.23028831393788	-9.23029005575217
9.73152951014608	-9.73152948192254
10.2396145119701	-10.2396136247702
10.7537533486747	-10.7537544837701
11.2731399463073	-11.2731398994930
11.7969539885425	-11.7969540854744
12.3243644887044	-12.3243645162043
12.8545329882505	-12.8545325385740
13.3866164461543	-13.3866163497049
13.9197709733498	-13.9197712641555
14.4531545878738	-14.4531546553807
14.9859313714421	-14.9859310574778
15.5172725553100	-15.5172725075465
16.0463630409440	-16.0463625827605
16.5724008493266	-16.5724008160018
17.0946022139888	-17.0946022752325
17.6122032461634	-17.6122018261199
18.1244623651680	-18.1244614340757
18.6306626423627	-18.6306636889700
19.1301147399009	-19.1301147564971
19.6221565420801	-19.6221565882330
20.1061564404410	-20.1061565700932
20.5815138462150	-20.5815138562806
21.0476601620653	-21.0476602156053
21.5040597117175	-21.5040587128173
21.9502103009608	-21.9502087671160
22.3856422191806	-22.3856422383352
22.8099208037088	-22.8099207975664
23.2226438361491	-23.2226444129321
23.6234423442079	-23.6234423242010
24.0119796538764	-24.0119793280479
24.3879509967718	-24.3879509777042
24.7510825617586	-24.7510826496766
25.1011303684632	-25.1011303675041
25.4378793992510	-25.4378780832945
25.7611425752870	-25.7611418719936
26.0707592429094	-26.0707590486005
26.3665940631879	-26.3665927702545
26.6485355751380	-26.6485337271713
26.9164957095876	-26.9164961663805
27.1704070526620	-27.1704070370667
27.4102226453935	-27.4102226827690
27.6359141572654	-27.6359148241290
27.8474712510243	-27.8474714425539
28.0448992623076	-28.0448986784636
28.2282188105425	-28.2282169776285
28.3974645138609	-28.3974642957548
28.5526837925179	-28.5526834302872
28.6939356314916	-28.6939356319163
28.8212898837249	-28.8212901799941
28.9348256536337	-28.9348253130717
29.0346318887537	-29.0346307384391
29.1208043526289	-29.1208044554116
29.1934468055436	-29.1934466185904
29.2526692009031	-29.2526691183392
29.2985873504422	-29.2985872977637
29.3313223188454	-29.3313221123620
29.3509996818103	-29.3509999189650
29.3577493304329	-29.3577491103411
29.3517046142989	-29.3517044399931
29.3330023865355	-29.3330005053456
29.3017822806182	-29.3017824179132
29.2581866993526	-29.2581866037408
29.2023602689639	-29.2023604492561
29.1344497775494	-29.1344491251964
29.0546040444696	-29.0546066631650
21.0375110267061	-21.0375110363636
20.8433495435194	-20.8433495722139
20.6486857262783	-20.6486854058773
20.4535222363044	-20.4535228341783
20.2578615324877	-20.2578615359139
20.0617064139392	-20.0617065647912
19.8650595825973	-19.8650603838646
19.6679238179042	-19.6679238787124
19.4703019735024	-19.4703021146931
19.2721970507287	-19.2721970131213
19.0736119761635	-19.0736120244076
18.8745497584942	-18.8745498040874
18.6750134943900	-18.6750132453330
18.4750064620245	-18.4750064409641
18.2745317537004	-18.2745316734709
18.0735927032758	-18.0735925601275
17.8721926059932	-17.8721926876957
17.6703350177503	-17.6703348596327
17.4680232525802	-17.4680227859826
17.2652608234324	-17.2652603591687
17.0620515069635	-17.0620517372104
16.8583987448303	-16.8583995453427
16.6543063738838	-16.6543065058546
16.4497780708152	-16.4497768619345
16.2448177842570	-16.2448176271575
16.0394292989997	-16.0394294119127
15.8336166186958	-15.8336158088292
15.6273837511642	-15.6273842992660
15.4207347371690	-15.4207347276244
15.2136737452678	-15.2136730772077
15.0062049514461	-15.0062052085454
14.7983326101021	-14.7983326483018
14.5900610385252	-14.5900610229994
14.3813945719301	-14.3813945906993
14.1723376780844	-14.1723379671002
13.9628948435316	-13.9628949006003
13.7530705870620	-13.7530705423122
13.5428695050249	-13.5428693954841
13.3322962780210	-13.3322963730338
13.1213555911186	-13.1213564978765
12.9100522497356	-12.9100523797477
12.6983910387729	-12.6983910482288
12.4863769170138	-12.4863779408406
12.2740146840689	-12.2740149365136
12.0613094572020	-12.0613094054615
